sample_index_1_based,previous_raw_ms,previous_mapped_s,current_raw_ms,current_mapped_s,previous_is_stable,current_is_stable
343,7.432937622070,0.005301266381,8.758068084717,0.006246366411,True,True
344,7.445335388184,0.005310108627,8.617401123047,0.006146040931,True,True
345,7.578134536743,0.005404822681,8.289337158203,0.005912061507,True,True
346,8.092880249023,0.005771945921,8.273363113403,0.005900668613,True,True
347,7.642507553101,0.005450734342,8.806943893433,0.006281225264,True,True
348,7.445812225342,0.005310448713,8.632898330688,0.006157093738,True,True
349,7.454395294189,0.005316570268,8.249521255493,0.005883664294,True,True
350,7.445335388184,0.005310108627,8.300065994263,0.005919713450,True,True
351,8.108854293823,0.005783338814,8.382797241211,0.005978718436,True,True
352,8.112668991089,0.005786059505,8.582830429077,0.006121384669,True,True
353,7.438898086548,0.005305517461,8.283376693726,0.005907810427,True,True
354,7.570028305054,0.005399041213,8.292913436890,0.005914612154,True,True
355,7.933139801025,0.005658016986,8.309602737427,0.005926515177,True,True
356,7.744789123535,0.005523682869,8.585214614868,0.006123085101,True,True
357,7.613897323608,0.005430329159,8.257865905762,0.005889615806,True,True
358,7.443666458130,0.005308918324,8.293628692627,0.005915122284,True,True
359,7.452726364136,0.005315379965,8.280038833618,0.005905429822,True,True
360,7.433414459229,0.005301606467,8.567810058594,0.006110671948,True,True
361,7.500648498535,0.005349558646,8.244991302490,0.005880433474,True,True
362,7.437705993652,0.005304667245,8.351087570190,0.005956102692,True,True
363,8.113861083984,0.005786909721,8.274793624878,0.005901688872,True,True
364,8.108139038086,0.005782828685,8.600473403931,0.006133967865,True,True
365,7.439374923706,0.005305857547,8.312702178955,0.005928725739,True,True
366,7.440567016602,0.005306707763,8.258581161499,0.005890125936,True,True
367,8.014678955078,0.005716171756,8.247137069702,0.005881963863,True,True
368,8.144140243530,0.005808505206,8.713960647583,0.006214908422,True,True
369,8.116960525513,0.005789120283,8.510351181030,0.006069691540,True,True
370,7.857084274292,0.005603773210,8.270978927612,0.005898968181,True,True
371,7.447957992554,0.005311979102,8.255720138550,0.005888085417,True,True
372,7.439374923706,0.005305857547,8.855342864990,0.006315744031,True,True
373,7.504463195801,0.005352279337,8.676290512085,0.006188041598,True,True
374,7.439136505127,0.005305687504,8.322238922119,0.005935527466,True,True
375,7.451772689819,0.005314699793,8.289098739624,0.005911891463,True,True
376,7.431030273438,0.005299906035,8.584976196289,0.006122915058,True,True
377,7.714509963989,0.005502087384,8.467674255371,0.006039253810,True,True
378,8.084058761597,0.005765654323,8.505105972290,0.006065950590,True,True
379,7.824182510376,0.005580307250,8.278846740723,0.005904579606,True,True
380,7.426738739014,0.005296845258,8.554935455322,0.006101489616,True,True
381,8.057832717896,0.005746949573,8.268117904663,0.005896927663,True,True
382,8.240938186646,0.005877542740,8.268356323242,0.005897097706,True,True
383,8.116483688354,0.005788780196,8.888959884644,0.006339720121,True,True
384,8.108615875244,0.005783168771,8.630514144897,0.006155393306,True,True
385,7.526874542236,0.005368263396,8.312225341797,0.005928385653,True,True
386,7.444381713867,0.005309428454,8.297920227051,0.005918183061,True,True
387,7.421493530273,0.005293104308,8.607625961304,0.006139069161,True,True
388,7.416009902954,0.005289193315,8.280515670776,0.005905769909,True,True
389,7.452487945557,0.005315209922,8.295774459839,0.005916652673,True,True
390,7.435560226440,0.005303136856,8.297920227051,0.005918183061,True,True
391,7.401943206787,0.005279160767,8.585453033447,0.006123255144,True,True
392,7.401943206787,0.005279160767,8.652687072754,0.006171207323,True,True
393,7.659673690796,0.005462977451,8.271217346191,0.005899138224,True,True
394,8.125782012939,0.005795411881,8.279800415039,0.005905259779,True,True
395,7.523059844971,0.005365542705,8.566617965698,0.006109821732,True,True
396,7.447481155396,0.005311639015,8.344173431396,0.005951171439,True,True
397,10.293483734131,0.007341444532,8.284330368042,0.005908490600,True,True
398,7.826089859009,0.005581667595,8.305788040161,0.005923794486,True,True
399,7.552862167358,0.005386798104,8.579730987549,0.006119174108,True,True
400,7.430076599121,0.005299225863,8.651018142700,0.006170017020,True,True
